Object ID,Class Label,Pitch (degrees),Yaw (degrees),Roll (degrees)
3,C - N -B - L,1.2361054011996995,14.114239125124115,-32.129769908579085
3,C - N -B - L,1.333915132867693,14.083021140673845,-32.094914780539185
3,C - N -B - L,1.3453345474791796,14.191907221788375,-32.350158967047044
3,C - N -B - L,1.2940903004346305,14.107807560513743,-31.9332367914215
3,C - N -B - L,1.252251482739739,14.137670211138829,-32.39166303810711
3,C - N -B - L,1.3972249992394414,14.17822218603397,-32.1591656517746
3,C - N -B - L,1.1716514252950634,14.111331281826363,-32.26514867512047
3,C - N -B - L,1.2356748363260108,14.114153601380458,-32.1189912806705
3,C - N -B - L,1.2767931448625591,14.115622157322008,-32.15087286448311
3,C - N -B - L,1.13094238561837,14.08586371393562,-31.800336101066673
3,C - N -B - L,1.366536560467133,14.171305779442598,-32.284580170637945
3,C - N -B - L,1.1336115686108916,14.08941988607284,-32.146763562628294
3,C - N -B - L,1.220695760942052,14.078428389996057,-32.11284166126776
3,C - N -B - L,1.2897122151570632,14.125356665033742,-31.999357651678718
3,C - N -B - L,1.2920750343819976,14.14816987660018,-32.13307446275936
3,C - N -B - L,1.35834367987251,14.15820936607442,-32.05854149438737
3,C - N -B - L,1.2731567960407855,14.127492085785747,-32.13698211022173
3,C - N -B - L,1.3063815382866946,14.143997487213873,-32.17259831854198
3,C - N -B - L,1.2176454559808776,14.105512928916427,-31.973015545746545
3,C - N -B - L,1.3021461453076917,14.10778312378586,-32.16376509397258
3,C - N -B - L,1.3047579294362266,14.141798859767823,-32.15951850270703
3,C - N -B - L,1.2188749164650474,14.148765919723385,-32.16531568564441
3,C - N -B - L,1.1867296061089385,14.131924055448904,-32.113701310259145
3,C - N -B - L,1.2233310528538648,14.100099956831277,-31.783030741015214
3,C - N -B - L,1.2608185518989823,14.078978356569076,-31.900156280218706
3,C - N -B - L,1.191377792565963,14.138691393805013,-32.0923190670512
3,C - N -B - L,1.1540647648676197,14.147520088322349,-32.21265580667518
3,C - N -B - L,1.2694970936811654,14.090920533033353,-31.993144941539853
3,C - N -B - L,1.2900104856635957,14.11692698149365,-32.09310301695486
3,C - N -B - L,1.2711622465726846,14.110500455826177,-31.92470296572243
3,C - N -B - L,1.1517898962278459,14.105256337847507,-32.07203388139045
3,C - N -B - L,1.2746144492270899,14.119047899751925,-32.20611552024769
3,C - N -B - L,1.1970219978865468,14.13436474121971,-32.059957213214425
3,C - N -B - L,1.349450490199478,14.169513110898862,-32.17289688196784
3,C - N -B - L,1.3315134891110765,14.065115947180514,-31.97401222732279
3,C - N -B - L,1.1793085573153663,14.104860453351199,-31.868360700739814
3,C - N -B - L,1.3751261872192775,14.181365201749621,-31.86568287662762
3,C - N -B - L,1.3251384768527583,14.154164364628414,-32.00733172266561
3,C - N -B - L,1.1679084420570904,14.061304773334614,-31.888543245795837
3,C - N -B - L,1.2940462084188218,14.147280691704552,-32.17066121229696
3,C - N -B - L,1.2523915442672613,14.107524094148198,-32.221751336291504
3,C - N -B - L,1.1375076849968886,14.10355793478228,-31.936903713539532
3,C - N -B - L,1.1856816869125726,14.117430336636007,-31.80182027376903
3,C - N -B - L,1.2189760745561813,14.097810057898137,-32.01112394141565
3,C - N -B - L,1.220822856832034,14.123230977591401,-32.164450087863955
3,C - N -B - L,1.2897770565774749,14.171667240513223,-31.781294480073512
3,C - N -B - L,1.2563884789499193,14.114388180638178,-32.137603960849525
3,C - N -B - L,1.280595478633209,14.114879329394732,-32.263962167697
3,C - N -B - L,1.1905425727161207,14.132551944578248,-32.13881581529885
3,C - N -B - L,1.228728716276465,14.113843271828662,-32.23369336809242
3,C - N -B - L,1.332748027955461,14.188346927197324,-32.13200283546033
3,C - N -B - L,1.1755007475896986,14.150617541943697,-31.972991513140453
3,C - N -B - L,1.3230480466409702,14.181563011013179,-32.279411944927936
3,C - N -B - L,1.29076264576081,14.08171837278982,-32.07076947984223
3,C - N -B - L,1.2589069824551107,14.113105319420944,-32.02583565389656
3,C - N -B - L,1.3007403962961679,14.11640407622324,-32.04687895897425
3,C - N -B - L,1.2375708769821128,14.085113359682676,-31.930252185301235
3,C - N -B - L,1.1208155282379475,14.125312685695649,-32.03354083094281
3,C - N -B - L,1.2209629216764637,14.103643466476855,-32.03135357687797
3,C - N -B - L,1.2764559660174954,14.064333676827633,-32.26342947330254
3,C - N -B - L,1.1990088771401506,14.025267140702939,-32.082981684848924
3,C - N -B - L,1.279039272449106,14.143464934690211,-31.983303255800653
3,C - N -B - L,1.335409025539649,14.170983394272882,-32.066794680978376
3,C - N -B - L,1.21587648344343,14.083803283107853,-32.085746969062065
3,C - N -B - L,1.3086016773433222,14.1158811685525,-32.130129900257934
3,C - N -B - L,1.1389992047985722,14.070850803254627,-32.23529892947935
3,C - N -B - L,1.2037374306483004,14.08318490218937,-32.06420315996212
3,C - N -B - L,1.3172747062091918,14.094190604150723,-32.19763993063641
3,C - N -B - L,1.3420174039496668,14.119705180919262,-32.08294331318825
3,C - N -B - L,1.2332730080251242,14.06586154362937,-32.02771573446028
3,C - N -B - L,1.1732025685723193,14.083835057530996,-32.042163493807664
3,C - N -B - L,1.2122114347275046,14.100522739973737,-32.22031337360942
3,C - N -B - L,1.2043028846613293,14.104833572255316,-32.24103574080159
3,C - N -B - L,1.2106214281983847,14.140660442628436,-32.084373161407036
3,C - N -B - L,1.3775329314695648,14.15164837923429,-32.30864503773579
3,C - N -B - L,1.2256161787564768,14.096988908982434,-32.080051457759936
3,C - N -B - L,1.2252219234873098,14.107702482546669,-31.74918482625154
3,C - N -B - L,1.287224895777272,14.20978514329218,-32.09183146824277
3,C - N -B - L,1.1809401020289672,14.133907880098604,-32.04965848982645
3,C - N -B - L,1.2083336830694413,14.080816447856776,-32.210694407628246
3,C - N -B - L,1.2171863533605343,14.168428703644803,-31.906358705718176
3,C - N -B - L,1.2925055805513184,14.169095468791554,-32.08913444302458
3,C - N -B - L,1.070403293108059,14.120604354959122,-32.127939931043706
3,C - N -B - L,1.2278286749215799,14.142820005358432,-32.39085755826876
3,C - N -B - L,1.2023678896817942,14.141994295040279,-32.3276088047347
3,C - N -B - L,1.2705682904137139,14.114801136699581,-32.00553815935617
3,C - N -B - L,1.241920607060713,14.063856978207234,-32.1556085602718
3,C - N -B - L,1.3203351505683398,14.09425903513121,-32.02286164288489
3,C - N -B - L,1.3828884386615294,14.10480913488992,-32.021775310515366
3,C - N -B - L,1.2698757734992234,14.167046313606702,-32.11630827397194
3,C - N -B - L,1.3384953605491416,14.107609622867233,-31.934130785396917
3,C - N -B - L,1.1486330884627127,14.0952219524332,-32.140555869155186
3,C - N -B - L,1.221686589806803,14.096698083990693,-31.67167771504056
3,C - N -B - L,1.2819078777130508,14.131582013220203,-32.01604512524903
3,C - N -B - L,1.2359212439515335,14.143474706318617,-32.158788123781896
3,C - N -B - L,1.1396995700859225,14.112714349321058,-31.88859994297249
3,C - N -B - L,1.2369224365700693,14.122488199289107,-32.20267744063049
3,C - N -B - L,1.2436013576058202,14.12126162714335,-32.00875706913784
3,C - N -B - L,1.3305019962790792,14.177504188867836,-32.36050289126234
3,C - N -B - L,1.3467220911599183,14.191604430167999,-32.301502962666675
3,C - N -B - L,1.2157208552499545,14.147632457989458,-32.14623893321341
3,C - N -B - L,1.2228797335431087,14.13085883483738,-32.16819963646998
3,C - N -B - L,1.2214246168010416,14.079063906686901,-31.889772260374937
3,C - N -B - L,1.2642967192190055,14.089598302787259,-32.05031928018506
3,C - N -B - L,1.2165768100919803,14.120049702246336,-32.0510664425425
3,C - N -B - L,1.2386343185713833,14.120176759493965,-32.02753576737311
3,C - N -B - L,1.2240106253226914,14.128738136594272,-31.977021603293238
3,C - N -B - L,1.2360846510885068,14.127022980770384,-31.92773657028539
3,C - N -B - L,1.0649661213354793,14.08668738703056,-32.316302844351036
3,C - N -B - L,1.2138273774596195,14.086697163530127,-32.02659102596974
3,C - N -B - L,1.3851810551812518,14.106028553032429,-32.374734527150025
3,C - N -B - L,1.3220365468863002,14.156084292695759,-32.05418999423011
3,C - N -B - L,1.1655739360267672,14.10418109280217,-32.09885752887997
