Object ID,Class Label,X,Y,Z
3,C - N -B - L,4.646949779336032,-0.164191725325005,16.78549883752314
3,C - N -B - L,4.715073572404281,-0.19284479423672907,16.93621402366787
3,C - N -B - L,4.645042774162909,-0.2202286183238836,16.68922404501906
3,C - N -B - L,4.704545763930963,-0.18200497887664252,16.922996087653882
3,C - N -B - L,4.6737689686976935,-0.16324105444744885,16.839278471434994
3,C - N -B - L,4.654216808740939,-0.16493143722118656,16.715600681104327
3,C - N -B - L,4.658017749706012,-0.1973515339948057,16.759249476116086
3,C - N -B - L,4.696992712413549,-0.1818743157406276,16.902046118546778
3,C - N -B - L,4.641520044093398,-0.15920648388170813,16.646323222542385
3,C - N -B - L,4.609863496929564,-0.1473645540726581,16.630644893709736
3,C - N -B - L,4.660511344356083,-0.14130068936351944,16.724034050052207
3,C - N -B - L,4.646019222372975,-0.1665589559152747,16.69222379818356
3,C - N -B - L,4.647411597232173,-0.15213420657474186,16.73820835808336
3,C - N -B - L,4.666540034179271,-0.16097655793125165,16.78623417537588
3,C - N -B - L,4.736542775764722,-0.1581245008105294,17.02807891630886
3,C - N -B - L,4.716074762231401,-0.18490990699270454,16.87814205053156
3,C - N -B - L,4.680137185224526,-0.16958743675732046,16.843793903873117
3,C - N -B - L,4.679536648864887,-0.18459390597017397,16.822909031765278
3,C - N -B - L,4.614641854674407,-0.1971249813865084,16.650569045119504
3,C - N -B - L,4.6202223689839625,-0.14460521835095455,16.588852317585378
3,C - N -B - L,4.692383675492696,-0.17893631141592695,16.861821019453142
3,C - N -B - L,4.593677088088471,-0.2098038069116918,16.561944355083416
3,C - N -B - L,4.72134438129512,-0.13732917179597204,16.926284869322238
3,C - N -B - L,4.56142968537105,-0.18055367975357126,16.51852883464838
3,C - N -B - L,4.631058972494842,-0.15325997592006232,16.619302839282238
3,C - N -B - L,4.664836315270208,-0.18419476861915138,16.8196881822679
3,C - N -B - L,4.6332563261578645,-0.19109842885715395,16.750291361903418
3,C - N -B - L,4.672975858352449,-0.18465804623082901,16.925978455331034
3,C - N -B - L,4.650574753578228,-0.15885479533612365,16.724126411921898
3,C - N -B - L,4.616663938496506,-0.1746510264564959,16.624008199450945
3,C - N -B - L,4.683012159247748,-0.18466308384313684,16.849405919409367
3,C - N -B - L,4.638840872495959,-0.1865491603656981,16.733082084646497
3,C - N -B - L,4.635074038498207,-0.2033062820166454,16.697577220359687
3,C - N -B - L,4.652745174965448,-0.1845772436696794,16.721196832081166
3,C - N -B - L,4.666792099764726,-0.18211696834556837,16.853823884363845
3,C - N -B - L,4.670470424573047,-0.1791638061121812,16.775308650484636
3,C - N -B - L,4.702085989813288,-0.18063502967070405,16.889827622777837
3,C - N -B - L,4.638337003121487,-0.19482919296898962,16.69950883921897
3,C - N -B - L,4.679550580692238,-0.17930063823800646,16.800638668995525
3,C - N -B - L,4.699042105673091,-0.16563485356411065,16.85668808617105
3,C - N -B - L,4.667907338909444,-0.16622019247774641,16.780281109142148
3,C - N -B - L,4.6139604304552115,-0.18937573342679836,16.636585686958718
3,C - N -B - L,4.720474263510363,-0.16054906627271684,16.945696260388026
3,C - N -B - L,4.681661293470955,-0.14779672178643377,16.805836354000494
3,C - N -B - L,4.716994646972583,-0.1882915468535109,17.025511198339192
3,C - N -B - L,4.649448524487344,-0.16079569373645175,16.766779510868243
3,C - N -B - L,4.595986541037328,-0.1782469927169452,16.572107681755657
3,C - N -B - L,4.710398121716224,-0.17357943022699007,16.92015869662065
3,C - N -B - L,4.69307373769098,-0.17184223112611816,16.882941054942307
3,C - N -B - L,4.568873072193044,-0.19475401841256326,16.439502305355376
3,C - N -B - L,4.677638269271604,-0.15695678757166986,16.819788575491028
3,C - N -B - L,4.666395443469827,-0.16589703178069887,16.804928788808542
3,C - N -B - L,4.670594831484235,-0.16754857578968613,16.815587028338363
3,C - N -B - L,4.694933510406864,-0.1576718637435048,16.859061539237793
3,C - N -B - L,4.707298384025198,-0.20803127096975957,16.954811525863384
3,C - N -B - L,4.634691830141291,-0.16968422057665383,16.621829145568277
3,C - N -B - L,4.705451963862941,-0.1802262600468717,16.89271743743546
3,C - N -B - L,4.692317888773544,-0.17662613867303717,16.876945884352764
3,C - N -B - L,4.631557234550551,-0.19834587336520043,16.761269470650976
3,C - N -B - L,4.650067881904037,-0.1740156631214067,16.691476762599937
3,C - N -B - L,4.578781366692493,-0.19283795656570613,16.553216127983664
3,C - N -B - L,4.660134694882382,-0.1728075081330433,16.802395224197884
3,C - N -B - L,4.662101568587117,-0.1885088636690227,16.777503855134427
3,C - N -B - L,4.63525105689162,-0.19069647958375413,16.695981274875823
3,C - N -B - L,4.612358473233493,-0.18870486411753545,16.59814670308347
3,C - N -B - L,4.653388487352436,-0.1579509705199632,16.720446167562994
3,C - N -B - L,4.6205796073890655,-0.19093622518637435,16.578199746864648
3,C - N -B - L,4.665886159036787,-0.19344001633043928,16.728415814365828
3,C - N -B - L,4.66143467109021,-0.15934842246915532,16.77353279315197
3,C - N -B - L,4.6605420034220595,-0.22644978773308858,16.82979137495924
3,C - N -B - L,4.724680789707036,-0.19388276655153802,17.029813314254543
3,C - N -B - L,4.629757318313991,-0.185343200747309,16.649016910325173
3,C - N -B - L,4.681877824173534,-0.21271358232621157,16.853386393408005
3,C - N -B - L,4.663164813441288,-0.17944619012682828,16.761576873709597
3,C - N -B - L,4.643810567643798,-0.18821431485154574,16.692210065308505
3,C - N -B - L,4.657668495254311,-0.17365730575415544,16.74808529963432
3,C - N -B - L,4.689680998826096,-0.15547896165291386,16.87029565400175
3,C - N -B - L,4.673474383023952,-0.1936718294235657,16.781760651447968
3,C - N -B - L,4.6953154740846506,-0.1553206613707704,16.855026576538695
3,C - N -B - L,4.633953144286438,-0.1649503703789224,16.623553955776313
3,C - N -B - L,4.664018320171562,-0.18451199518096686,16.823439101370454
3,C - N -B - L,4.642800529649062,-0.18111144017532477,16.74344900195674
3,C - N -B - L,4.566270211035092,-0.1895734040913067,16.47901083431606
3,C - N -B - L,4.673883398125514,-0.2015209086104343,16.86574847839765
3,C - N -B - L,4.6779159001019215,-0.1399902160972714,16.827533619416776
3,C - N -B - L,4.645666584251637,-0.18272657357469213,16.705541582097162
3,C - N -B - L,4.582424363452804,-0.19685688399924547,16.503526469760605
3,C - N -B - L,4.629248409137231,-0.16872888556700566,16.631262434909793
3,C - N -B - L,4.628505105356083,-0.2029228379129991,16.696241634306425
3,C - N -B - L,4.680301847514664,-0.18163590014074016,16.824765816720006
3,C - N -B - L,4.681338349877595,-0.16423724180204505,16.811934336715584
3,C - N -B - L,4.659705711120607,-0.1866778994822477,16.751988302806303
3,C - N -B - L,4.578147111371588,-0.18382779129753266,16.522716436319314
3,C - N -B - L,4.637226648897392,-0.1856108049736791,16.619441694700853
3,C - N -B - L,4.73029164716742,-0.17528840408393503,16.98479581255834
3,C - N -B - L,4.680692137107802,-0.18183520312747173,16.830149461092166
3,C - N -B - L,4.633671886620014,-0.17558603118772634,16.619041470670957
3,C - N -B - L,4.570125367542667,-0.17341143256691022,16.44229136241198
3,C - N -B - L,4.67963891791115,-0.21256715981661303,16.875858671474568
3,C - N -B - L,4.677980579669932,-0.17560615977986918,16.80106855628389
3,C - N -B - L,4.604590508547774,-0.18651485095734485,16.594107735231354
3,C - N -B - L,4.619014544642038,-0.21742387760381357,16.5951175474058
3,C - N -B - L,4.6413298153263405,-0.18762544557110444,16.713852931692504
3,C - N -B - L,4.647251797091767,-0.20581622350243878,16.719229538311012
3,C - N -B - L,4.618962732766308,-0.2080370802757267,16.669383315443298
3,C - N -B - L,4.670362909056528,-0.16580902885062485,16.727325932899745
3,C - N -B - L,4.695040561629093,-0.19325786128215508,16.911743855943797
3,C - N -B - L,4.648849590604611,-0.17426765092211824,16.64967646393862
3,C - N -B - L,4.678937898153295,-0.19824909240295233,16.83475777668199
3,C - N -B - L,4.689684400078665,-0.18949183505366127,16.916533076101913
3,C - N -B - L,4.664969277850236,-0.2063598212532875,16.795651359082406
3,C - N -B - L,4.615832697200388,-0.19989810015048348,16.61868142164623
3,C - N -B - L,4.605032110235277,-0.17522952696183283,16.559784243436017
3,C - N -B - L,4.716425998438098,-0.18181157604842468,16.96086215416107
3,C - N -B - L,4.667573397559913,-0.16732943136604986,16.809925788923007
3,C - N -B - L,4.650880292599692,-0.18469317043997222,16.74428602691703
3,C - N -B - L,4.703742497729741,-0.20304193695285075,16.897181366491502
3,C - N -B - L,4.60665593400771,-0.18075452227840627,16.542118993821415
3,C - N -B - L,4.659638698891122,-0.18613307547892033,16.707652180210825
3,C - N -B - L,4.611865106362028,-0.17448870224836646,16.585364564305852
3,C - N -B - L,4.681353545563878,-0.21258205203613934,16.829270676505278
3,C - N -B - L,4.6291892655972795,-0.1948810928227412,16.622490291857236
3,C - N -B - L,4.5807770032099935,-0.1773869156032343,16.41429523943362
