Object ID,X,Y,Distance (cm),Yaw (degrees),Predicted X,Predicted Y,Predicted Distance (cm),Predicted Yaw (degrees)
3,498.0472412109375,245.94168090820312,15.622490390634216,15.593959145719914,497.22992860317686,244.2265659568143,15.564151321063015,15.529391945323185
3,497.5967712402344,244.18939208984375,15.52752488624229,15.558374746441414,497.3076754080274,244.38971614703004,15.569700820990027,15.535533895760906
3,497.161376953125,244.31884765625,15.548932716614683,15.523969535096716,497.33517562848107,244.37066033535427,15.565688838200284,15.537706630055508
3,497.5871276855469,244.6815948486328,15.385412683198735,15.557612829362517,497.318643042078,244.36573165800786,15.564094913348287,15.536399889892685
3,497.0601501464844,244.2670440673828,15.262756145158562,15.51596886466815,497.3441826240669,244.3957781208148,15.547097779330135,15.538417769201589
3,496.74755859375,243.0551300048828,15.578530736504007,15.491258628813,497.3171640557354,244.38353230354474,15.520049802501106,15.536282318825402
3,497.92901611328125,244.24349975585938,15.579398861894266,15.584621271731862,497.2629803788622,244.25716813446277,15.525612796964348,15.531999443687988
3,497.7799987792969,245.15597534179688,15.424049488311562,15.57285009874925,497.3263369778021,244.25586793098032,15.530729192329067,15.537005091106842
3,497.305908203125,243.77841186523438,15.38349907903038,15.535391786240744,497.3694915222039,244.34149058005167,15.520581293589025,15.540414844735626
3,496.76483154296875,244.794189453125,15.447655760954218,15.492624202759785,497.3634431638307,244.2879277602924,15.507541358394551,15.53993702667978
3,497.145751953125,245.62158203125,15.584591601419826,15.522734621341373,497.30650027927925,244.3360858650186,15.501844745528219,15.535436397930878
3,497.40667724609375,243.23028564453125,15.294914707344281,15.54335477744896,497.2912091071152,244.45836858897812,15.509716033831767,15.534228142409555
3,497.51385498046875,243.8579559326172,15.703914123428863,15.551823521972896,497.3021930049326,244.34154729357698,15.489283074211556,15.535096312863983
3,496.4227600097656,244.00482177734375,15.416744786355208,15.465577172796841,497.32232733400014,244.2955457027332,15.50969983618363,15.536687487337943
3,497.093994140625,244.95986938476562,15.40710002807374,15.518643863923405,497.23675606191597,244.26789061183487,15.500857494264162,15.529923124171724
3,497.77886962890625,245.68939208984375,15.371249357208885,15.57276089978672,497.2231758452201,244.33371503896757,15.491938822560897,15.528850185414973
3,497.424560546875,243.74887084960938,15.464331955545836,15.544767890863291,497.2760361732647,244.46267371321517,15.480458246536253,15.53302718871158
3,497.607177734375,244.90194702148438,15.449770936754144,15.55919693544117,497.2901645427659,244.39477327126815,15.4789242343586,15.534144022091658
3,496.53411865234375,244.93951416015625,15.58914550469089,15.474382892633695,497.32032039797025,244.4430181348252,15.476151029190616,15.53652717852619
3,497.58319091796875,243.85946655273438,15.729118763115869,15.55730179197132,497.2455330180836,244.4902472806077,15.486899619881667,15.53061570816546
3,497.53204345703125,242.64175415039062,15.499732508192691,15.553260631576412,497.27765269952664,244.43024431296922,15.50994069702729,15.533154219810227
3,497.31085205078125,244.28457641601562,15.71684290942881,15.535782474302552,497.30185160052366,244.26011432553193,15.508969643859357,15.535066840663706
3,497.0109558105469,244.99853515625,15.63909210123569,15.512080464366752,497.30270776765326,244.26244127998353,15.52874357205284,15.535134915257851
3,497.6058349609375,244.8822021484375,15.524229201549119,15.559090846907154,497.2749548854683,244.33246215260326,15.539240467292448,15.532941862413354
3,497.2704162597656,243.59756469726562,15.564767014760939,15.532586988338968,497.3064298268573,244.3847561268583,15.537812521808645,15.53542928252518
3,497.24200439453125,244.2808074951172,15.697386108061705,15.530341647996336,497.3030040390953,244.30987460348678,15.540376565849392,15.5351589095123
3,497.87237548828125,245.08602905273438,15.459889357248331,15.580147275973212,497.29720145266236,244.3071095970695,15.55531208631011,15.5347006678862
3,496.7681884765625,245.55918884277344,15.445328470389478,15.492889594895749,497.35191483794773,244.38120424954838,15.54623500664931,15.539023772936487
3,497.7646484375,245.83651733398438,15.53206149875374,15.57163746838918,497.29638791334565,244.49325994210815,15.536636280257271,15.534635262848356
3,497.5377502441406,244.80728149414062,15.502518459865152,15.553711532635488,497.3409311591831,244.62103719674084,15.536201104523565,15.538155094764381
3,497.0791015625,245.40573120117188,15.545225560928165,15.517466776312004,497.3596535592874,244.63875367100354,15.532997045577755,15.539634899703433
