Object ID,Class Label,X,Y,Z
3,C - N -B - L,4.806618098559461,0.2673977224006843,17.931734492756505
3,C - N -B - L,4.7446104409956575,0.29814745463405345,17.74612973256537
3,C - N -B - L,4.748271066303668,0.28446648995388724,17.81913348505715
3,C - N -B - L,4.804645677642958,0.26694362382542686,17.982978055437744
3,C - N -B - L,4.811674916036487,0.276168063698657,17.98140981055088
3,C - N -B - L,4.829180785016627,0.29091831041905997,18.061575795619692
3,C - N -B - L,4.702065821759234,0.267316539566438,17.54076536835846
3,C - N -B - L,4.748374590432865,0.26772167088629634,17.749816914541977
3,C - N -B - L,4.74433165956512,0.2953303870861982,17.816137067499465
3,C - N -B - L,4.756459336014691,0.30727919274567184,17.8290617190645
3,C - N -B - L,4.847670318856882,0.28161004575902765,18.161741584270153
3,C - N -B - L,4.790856056621675,0.28786454333730854,17.83267529946236
3,C - N -B - L,4.809110497006053,0.30833218274644747,17.95696212253154
3,C - N -B - L,4.765901445744703,0.2905712413316787,17.857789026661756
3,C - N -B - L,4.796291432464693,0.2922270763063319,17.88241011307002
3,C - N -B - L,4.786798591644806,0.2884258082960473,17.85856551446171
3,C - N -B - L,4.754430649915702,0.3107965468921474,17.68145973021225
3,C - N -B - L,4.804612970893425,0.3059756412786939,18.00823189967928
3,C - N -B - L,4.813702122403604,0.2708477092003253,17.98275092986462
3,C - N -B - L,4.76797419830163,0.27073834938829644,17.875821264729534
3,C - N -B - L,4.798408343900615,0.2703973458629267,17.856353330832043
3,C - N -B - L,4.730654974592371,0.29365710867684547,17.670676277630044
3,C - N -B - L,4.758023562035221,0.2873456204064279,17.73387756577956
3,C - N -B - L,4.813167513558035,0.2703078178612579,17.938534333332104
3,C - N -B - L,4.743755236791191,0.2899301522806935,17.717959855793527
3,C - N -B - L,4.782817387955341,0.3145153044375999,17.792687206364885
3,C - N -B - L,4.768723689603674,0.3018693598967806,17.772247762782385
3,C - N -B - L,4.718994854363444,0.29815975747304907,17.596125738008443
3,C - N -B - L,4.766970177169215,0.2941360593542622,17.846999066688827
3,C - N -B - L,4.717284426978017,0.290106462133515,17.624756610133463
3,C - N -B - L,4.834912198872771,0.2564986957981344,18.02158013060167
3,C - N -B - L,4.734982456415539,0.27128314782411644,17.745342814648605
3,C - N -B - L,4.849512518789387,0.31085518034018433,18.013563220932397
3,C - N -B - L,4.776455106965768,0.287770566891437,17.93309198786002
3,C - N -B - L,4.804986168765378,0.2755753184247644,18.018462440264162
3,C - N -B - L,4.789434156677509,0.2910606582008231,17.909278116125353
3,C - N -B - L,4.785059099957868,0.3163568629638916,17.77322234008935
3,C - N -B - L,4.7443419758302054,0.27614179062765287,17.668181134891118
3,C - N -B - L,4.764794519219465,0.305939498026275,17.85741573925411
3,C - N -B - L,4.746079893862848,0.2790825922256453,17.75174029080782
3,C - N -B - L,4.825988034912182,0.305885339940145,18.01080003697235
3,C - N -B - L,4.727336849469755,0.27082199665824036,17.686744226460092
3,C - N -B - L,4.827152114241888,0.28906295187336317,18.01281557448465
3,C - N -B - L,4.730146818783224,0.27066301068906984,17.60270545444303
3,C - N -B - L,4.751769407391221,0.25727192785201575,17.715872859651213
3,C - N -B - L,4.725762692526646,0.2754106717469272,17.699660866312446
3,C - N -B - L,4.751898379192977,0.2772108708713473,17.79823747139665
3,C - N -B - L,4.819413024255861,0.2658411746049036,17.9705758384833
3,C - N -B - L,4.848657001885463,0.30870394774873655,18.103679521572545
3,C - N -B - L,4.765255273835893,0.2605477828446782,17.789971086162975
3,C - N -B - L,4.810559492830526,0.27315949302695214,17.917610678808078
3,C - N -B - L,4.753812659712627,0.27481693864477236,17.67010301720974
3,C - N -B - L,4.837906577842677,0.3223135455870924,18.055989451926976
3,C - N -B - L,4.808787862942864,0.305922597870137,17.86366308835052
3,C - N -B - L,4.75665286496763,0.2694380053622142,17.81337703054785
3,C - N -B - L,4.8080827002166515,0.2929666394366942,17.9652031172461
3,C - N -B - L,4.807765718508681,0.2823951414625744,17.928676325288833
3,C - N -B - L,4.6881933415377155,0.2756755355974066,17.484194193213416
3,C - N -B - L,4.7487972196721655,0.3253631605286864,17.698490548520606
3,C - N -B - L,4.769808134686896,0.3642959624081725,17.746302801784996
3,C - N -B - L,4.772798213840153,0.2775686226433112,17.850360792550457
3,C - N -B - L,4.847879848571643,0.2926987450892389,18.093315706721047
3,C - N -B - L,4.819930776578,0.27523361543398156,18.008667464292
3,C - N -B - L,4.825813612287195,0.28239899455671974,18.0445021454909
3,C - N -B - L,4.765094488187133,0.3142363653853448,17.82253403570403
3,C - N -B - L,4.821524055508774,0.30150405972613975,17.94456321657063
3,C - N -B - L,4.712964252744085,0.2838248842728577,17.578771891512133
3,C - N -B - L,4.810422970036308,0.278020864002535,18.021757013442034
3,C - N -B - L,4.74868861640397,0.30258372554997426,17.657336265074502
3,C - N -B - L,4.769078669161365,0.28363402303912455,17.8450958016923
3,C - N -B - L,4.800609334061034,0.28421371417892394,17.92559861225794
3,C - N -B - L,4.799961466286267,0.2764995488511008,17.89931010924886
3,C - N -B - L,4.791414498665375,0.2612648938736197,17.8986169169743
3,C - N -B - L,4.808029040130064,0.3389534091030069,17.889362656242305
3,C - N -B - L,4.7496961477506625,0.2738910141052314,17.744091960585703
3,C - N -B - L,4.768089362622564,0.2827628457636384,17.88190734926714
3,C - N -B - L,4.7776746556290375,0.29366686721204094,17.89815666064916
3,C - N -B - L,4.7882833154521265,0.2722307841400569,17.953559334198815
3,C - N -B - L,4.752056713809152,0.29799922587680494,17.738072946354386
3,C - N -B - L,4.678960136941057,0.2728899508651015,17.50669619016002
3,C - N -B - L,4.791671582947657,0.29323826305340345,17.93786743874115
3,C - N -B - L,4.847025270157479,0.3214724672989857,18.113039668809325
3,C - N -B - L,4.772267106648656,0.2726732318503994,17.75034877141126
3,C - N -B - L,4.670772613549253,0.27319583157279875,17.5090530018262
3,C - N -B - L,4.784593303445485,0.3200140113316675,17.780113595286863
3,C - N -B - L,4.800765819870199,0.269306009970646,17.952110581217042
3,C - N -B - L,4.774503124503489,0.30027018173886727,17.775424095046958
3,C - N -B - L,4.822058203041956,0.3504655641286195,17.88451525094423
3,C - N -B - L,4.769887060665248,0.3230024674463167,17.774555940526596
3,C - N -B - L,4.7955915033159195,0.28574938763871877,17.903512256065508
3,C - N -B - L,4.8406211050633665,0.2612434930026429,18.083880024528263
3,C - N -B - L,4.789652880870726,0.26374715608968247,17.90916982882282
3,C - N -B - L,4.795714946502924,0.2858640959198718,17.82637520521123
3,C - N -B - L,4.804547534448424,0.29427059574636233,17.924252544022284
3,C - N -B - L,4.717556818269305,0.27381684845777515,17.5726514140054
3,C - N -B - L,4.738328137339093,0.31037075500707906,17.65136213348592
3,C - N -B - L,4.767745041276348,0.278692778420283,17.943584834211666
3,C - N -B - L,4.7485256160845255,0.28271978043778123,17.786408313666623
3,C - N -B - L,4.7893567549982405,0.27783028618492495,17.89866112809037
3,C - N -B - L,4.718742643291332,0.3162111501382827,17.57170251274737
3,C - N -B - L,4.833183759586572,0.2757314847254484,17.932600634901714
3,C - N -B - L,4.791188726525805,0.29412278935478536,17.935262187977155
3,C - N -B - L,4.814008461949766,0.33302811602936905,17.934945898947234
3,C - N -B - L,4.804240301965737,0.2835677434911692,18.00991433452489
3,C - N -B - L,4.762178138791755,0.2736897688715642,17.75891255920176
3,C - N -B - L,4.83092867329449,0.2904783122209194,18.019395393610885
3,C - N -B - L,4.821813684470274,0.27839258532234085,18.02953048022915
3,C - N -B - L,4.77219655305187,0.29669819568261985,17.883242335972763
3,C - N -B - L,4.751171162907304,0.29651111898148597,17.796139326430787
3,C - N -B - L,4.734076027828124,0.25387837621526127,17.662029768648832
3,C - N -B - L,4.780240852752821,0.3442935009035718,17.866258591184813
3,C - N -B - L,4.81434220566723,0.3288174334628774,17.969538914843472
3,C - N -B - L,4.730951695083815,0.3294434855468229,17.59290865891526
