Object ID,Class Label,Pitch (degrees),Yaw (degrees),Roll (degrees)
3,C - N -B - L,0.8666708389295962,14.939404022980852,-33.96497091925516
3,C - N -B - L,0.9151824765908114,14.971896564965176,-33.7238427296475
3,C - N -B - L,0.8778863008342535,14.898684136549758,-33.77577436654686
3,C - N -B - L,0.9816396415830178,14.96726299667521,-33.87645104395598
3,C - N -B - L,0.8460376407227713,15.00176141678265,-33.985972592609194
3,C - N -B - L,1.102852116749023,14.952209185184437,-33.79229533795339
3,C - N -B - L,0.9234064187571913,15.00578025618008,-33.97799336036391
3,C - N -B - L,0.867597031580037,14.918441975426353,-33.790849845818734
3,C - N -B - L,0.8246959427282514,14.995681968499403,-33.931411095023684
3,C - N -B - L,0.8807297197972779,15.02198981804904,-34.01897887363093
3,C - N -B - L,1.0343583283576863,15.011706435391961,-34.224676685065525
3,C - N -B - L,1.1871498111082377,14.99030035032101,-34.289701198111764
3,C - N -B - L,0.9191024739379766,15.052945469371572,-33.80995543669268
3,C - N -B - L,0.920368493746268,15.011868825041885,-34.00078073658344
3,C - N -B - L,1.0705641251860751,14.994208110803637,-33.41495478854139
3,C - N -B - L,0.8532915855622216,14.970647873193924,-33.90546613408832
3,C - N -B - L,0.8533253127098511,15.005438491036605,-33.70570388294829
3,C - N -B - L,0.9613865233667903,14.968514152602395,-34.03491429815409
3,C - N -B - L,0.9135221177498728,14.92091630170748,-33.91284782367206
3,C - N -B - L,0.849449281262835,14.958734864604528,-33.62334070101581
3,C - N -B - L,0.8788747526254337,14.980884291570941,-33.62308601489397
3,C - N -B - L,0.9216993701576321,14.969202767073513,-33.48688425712172
3,C - N -B - L,0.8720775145448396,15.006192311992043,-34.39556424301711
3,C - N -B - L,0.863113943620825,14.976883912939472,-34.02734491701424
3,C - N -B - L,0.9485631423399397,14.911484447015273,-33.91930065534869
3,C - N -B - L,0.9862184157098317,14.937546177484935,-33.893343329491564
3,C - N -B - L,0.887293434937462,14.944785772537227,-33.31950657634165
3,C - N -B - L,0.9237307059199152,15.037780140402852,-33.873938853261045
3,C - N -B - L,0.9825502089965187,14.992726960323553,-33.66372503370104
3,C - N -B - L,0.9311036828405101,14.942872238599863,-33.8424988300887
3,C - N -B - L,0.935119633384575,15.014091357081798,-33.79025015428382
3,C - N -B - L,0.9241898964410861,15.004820402363295,-33.83304002447122
3,C - N -B - L,1.005830472101515,15.050471770877063,-34.138756913220625
3,C - N -B - L,0.9722667351633054,14.93859879885376,-33.58253787016049
3,C - N -B - L,0.8618816114536785,14.985844553480966,-33.62010817859908
3,C - N -B - L,0.8666864051963725,14.934674457500927,-33.812151217202235
3,C - N -B - L,0.8665385256568299,15.04134451378047,-33.83207749638408
3,C - N -B - L,0.950952454443235,14.987328223523058,-34.165953951692764
3,C - N -B - L,0.927201871998036,15.018824687212645,-34.050057266725254
3,C - N -B - L,0.8622837409854068,15.019522672061923,-33.69203766299443
3,C - N -B - L,0.9363804531735583,14.9886615695729,-34.08204622702715
3,C - N -B - L,1.0115013219250728,15.045902182660942,-33.9429772236281
3,C - N -B - L,0.9719554282143229,15.020043734165757,-33.98228222895274
3,C - N -B - L,0.9696206242688553,15.012537770847583,-34.29556301724446
3,C - N -B - L,0.9430944329604424,14.954704558760564,-33.85978479433593
3,C - N -B - L,0.9419036633137754,14.98406024331223,-34.24803400923247
3,C - N -B - L,0.8144686580529018,15.017927963869688,-33.54890686334713
3,C - N -B - L,0.8748145732999781,14.940131629950137,-34.039923731300235
3,C - N -B - L,0.9874766035633212,15.067619304338615,-33.55592933394413
3,C - N -B - L,0.9182593250020675,14.914405305246277,-33.71538714568973
3,C - N -B - L,0.8751855676867814,14.931603766559878,-33.56588526182307
3,C - N -B - L,0.9299907336851666,14.97210993220019,-33.749082513210176
3,C - N -B - L,1.0185366762148258,15.068370263439766,-33.97425481292096
3,C - N -B - L,0.8943682116915327,15.030757661280969,-34.164858801794416
3,C - N -B - L,0.9803606956321418,14.939855139882667,-33.8435418524798
3,C - N -B - L,0.8996373071422754,14.968422013710715,-34.0250421208069
3,C - N -B - L,0.9718412823186483,15.000025851969896,-33.56987483054107
3,C - N -B - L,0.8762207194687722,14.964292655204348,-34.14037812478571
3,C - N -B - L,0.91830083388207,15.0018777664886,-33.56615648589501
3,C - N -B - L,0.8798865531296483,15.041039208422584,-34.280211861842176
3,C - N -B - L,0.8310185681180372,15.014530041147246,-34.082419452257206
3,C - N -B - L,0.8904144344115857,14.949105043745597,-34.11943093800177
3,C - N -B - L,0.8912705680078344,14.948552109128242,-33.94588744737946
3,C - N -B - L,0.8465253889399738,15.012528076010751,-33.6375427094249
3,C - N -B - L,0.975763745941216,14.99347602262236,-33.41161260663185
3,C - N -B - L,0.8380935541420798,14.995332898775422,-33.954343937698205
3,C - N -B - L,0.8723966220741256,15.028489432605472,-33.727128517225154
3,C - N -B - L,0.8899811787734413,15.057836972398022,-34.157974927631386
3,C - N -B - L,1.0214628764883427,14.999463484143353,-33.49234634337845
3,C - N -B - L,0.9799637811728024,15.066514658094134,-33.81596930386444
3,C - N -B - L,0.8655474730062335,14.950691077233403,-33.919085628453786
3,C - N -B - L,0.9331661392071178,14.983100194554781,-33.65076754938375
3,C - N -B - L,0.9013314050112161,15.011304095792893,-33.710223390991764
3,C - N -B - L,0.9022523917060905,15.010143119419238,-34.496977740408646
3,C - N -B - L,1.0519489978020535,15.019634155330527,-34.11252391382434
3,C - N -B - L,1.1746188283233914,15.044273946934895,-34.02483550430482
3,C - N -B - L,0.8898151406575905,14.969474332127016,-33.85199226274314
3,C - N -B - L,0.9257127477713261,14.999381067920265,-33.42849632407994
3,C - N -B - L,0.8745758915577971,14.983740228016517,-33.57574007577206
3,C - N -B - L,0.8955590130237695,14.972752455966074,-33.51566161428888
3,C - N -B - L,1.0089123453634168,14.968683881932305,-33.90072702328877
3,C - N -B - L,0.961459162112207,15.03959263067503,-33.678899611400496
3,C - N -B - L,0.9239226838923582,15.00835194323248,-34.32713278289618
3,C - N -B - L,0.8827896392200246,14.945132581753699,-33.55841681453501
3,C - N -B - L,0.9805941746819148,15.052724995147916,-34.181324637131745
3,C - N -B - L,0.909524278688286,14.962546783438672,-33.86208704554242
3,C - N -B - L,0.9072905698114488,14.992423940104098,-33.718074353252625
3,C - N -B - L,0.8839648818987371,15.011514960711494,-33.761185129205764
3,C - N -B - L,0.8352993657839832,14.986542753710141,-33.765697279498674
3,C - N -B - L,1.0841880971242093,15.04358581602556,-33.77422471748141
3,C - N -B - L,0.8832851610581999,14.98548090572423,-34.03633037217998
3,C - N -B - L,0.904864878186169,14.93016298558014,-33.802148663149445
3,C - N -B - L,0.9388994957547335,14.945860149894841,-33.771849724861255
3,C - N -B - L,0.8676904291330717,14.93340592836171,-33.67748605562464
3,C - N -B - L,0.9613450155108786,14.997451540544004,-34.04540664498594
3,C - N -B - L,0.8919892010525811,14.963519140527726,-34.46209866028792
3,C - N -B - L,0.9354542955156784,14.955987386138824,-33.7016462708094
3,C - N -B - L,1.015589717377319,14.981260077035307,-33.397322586067155
3,C - N -B - L,0.8790485748023538,15.048402639090334,-34.01716276032229
3,C - N -B - L,0.8928686829889275,14.936585712117992,-34.46113318478045
3,C - N -B - L,1.029909396267379,15.061395829676806,-33.963044969842485
3,C - N -B - L,0.8584388603138077,14.971743813160902,-33.674911481568685
3,C - N -B - L,0.96663466475326,15.034857798428897,-33.97476582170119
3,C - N -B - L,1.121305790113673,15.089385277977751,-33.77653630402535
3,C - N -B - L,1.0398500832978161,15.021679610292429,-33.978009451735
3,C - N -B - L,0.9133171670989956,14.99510260909765,-33.75605743729096
3,C - N -B - L,0.8266754948225712,14.985396054403198,-33.4465284464231
3,C - N -B - L,0.84273755382224,14.972849440350688,-33.74917291619195
3,C - N -B - L,0.9176366916863788,15.05741784795265,-33.882374668859484
3,C - N -B - L,0.9394598590076787,15.005244581249386,-33.71870333452243
3,C - N -B - L,0.8916597195109368,15.027311679467365,-34.33572200638894
3,C - N -B - L,1.0061651202377433,15.026223579110834,-34.19533386060544
3,C - N -B - L,0.8887774020950043,14.880097201783888,-33.70172114413646
3,C - N -B - L,0.9095839479932185,14.947907015140059,-33.96672137905966
3,C - N -B - L,0.8882507495513735,14.98036061414332,-33.766436608388844
3,C - N -B - L,1.029740777605327,15.031693049233736,-34.33687305952214
3,C - N -B - L,0.8798735813317838,15.083906659972737,-33.69365715679991
3,C - N -B - L,0.9384117720365095,14.95662273163491,-33.70607325913125
3,C - N -B - L,1.0625328769852702,15.024897971926425,-33.69753662341955
3,C - N -B - L,0.9009915478314777,14.936158835864212,-33.579970081355135
3,C - N -B - L,0.8818997750639536,15.011112620391298,-34.00691225930782
3,C - N -B - L,0.9224594999034926,15.007850214614182,-33.554030304088705
3,C - N -B - L,0.8835887005482609,14.972764579018953,-33.54135343695146
3,C - N -B - L,0.9493803341475919,14.941383102402686,-33.798363104971045
3,C - N -B - L,0.9534247793371857,14.94805010023154,-33.94963104797077
3,C - N -B - L,0.8225581280324292,15.004689512538562,-34.17910601690178
3,C - N -B - L,1.102688694098709,14.979027164684021,-33.82301177810297
3,C - N -B - L,1.0470824645078656,14.998270866723528,-33.64124780350707
3,C - N -B - L,1.0715291172997494,15.051479670635471,-34.29640980861684
