Object ID,Raw X,Raw Y,Raw Distance,Raw Yaw (degrees),Filtered X,Filtered Y,Filtered Distance,Filtered Yaw (degrees)
3,490.4567565917969,263.07904052734375,16.67711505389339,14.992726960323553,490.2519520535456,262.44324485652976,16.596259843110513,14.976449963746644
3,489.82928466796875,262.4738464355469,16.585010324887147,14.942872238599863,490.21174585147224,262.446155829346,16.595189733567285,14.97325588526204
3,490.7257385253906,262.5210876464844,16.607876591908294,15.014091357081798,490.2606393644732,262.45328371260456,16.59639656997705,14.977140356332606
3,490.6090087890625,262.39251708984375,16.5857314700502,15.004820402363295,490.2937779788049,262.4475032923559,16.595382053178678,14.979773418551472
3,491.18389892578125,263.3529052734375,16.421248551364737,15.050471770877063,490.37845066443214,262.5336295851601,16.578817617405825,14.98649859380003
3,489.7755126953125,262.95806884765625,16.724730678766125,14.93859879885376,490.32109623716536,262.5740043368871,16.592697585982496,14.981942129543267
3,490.3701171875,261.6595764160156,16.701065814832894,14.985844553480966,490.32575935124095,262.48701945226475,16.603006105296192,14.982313347315845
3,489.72613525390625,261.7160949707031,16.601757350741714,14.934674457500927,490.26872015576913,262.4136853211095,16.602887317616634,14.977781701639344
3,491.0689392089844,261.71435546875,16.58367695544686,15.04134451378047,490.34484093076713,262.34716162347075,16.60105993341417,14.983828109184623
3,490.3887939453125,262.70733642578125,16.41123366810305,14.987328223523058,490.3490219578462,262.381423223437,16.583002724738115,14.984161057287961
3,490.78533935546875,262.4279479980469,16.46993040905687,15.018824687212645,490.3905266162503,262.3858488889916,16.572246729531685,14.987458432379832
3,490.79412841796875,261.664306640625,16.660000669034147,15.019522672061923,490.42891920614676,262.31721223891583,16.58059431617964,14.990508540677698
3,490.40557861328125,262.5359191894531,16.455147202464342,14.9886615695729,490.4266989340716,262.33801672052056,16.568661169275796,14.990332847695468
3,491.1263427734375,263.41961669921875,16.5245485084674,15.045902182660942,490.49325249969985,262.4409038340997,16.564464955858398,14.995618876348123
3,490.8006896972656,262.95440673828125,16.505565845924764,15.020043734165757,490.5224974391297,262.4897507577926,16.55886218262171,14.997942289042216
3,490.7061767578125,262.92694091796875,16.34199657119793,15.012537770847583,490.53996991998736,262.5313384376665,16.538232858256503,14.999330683110102
3,489.9781799316406,262.6148986816406,16.57498939803618,14.954704558760564,490.4865296911809,262.5392870993545,16.541729321235024,14.995085626513417
3,490.34765625,262.60089111328125,16.368586834365175,14.98406024331223,490.4733193659245,262.5451471763725,16.525259155681404,14.994036837796687
3,490.7740478515625,261.10186767578125,16.7371275408489,15.017927963869688,490.5019261396557,262.40785532649426,16.545413119288902,14.996309479300216
3,489.7947998046875,261.81170654296875,16.48057849491938,14.940131629950137,490.4346608022172,262.3511467199774,16.539245730704636,14.990965565764206
3,491.39990234375,263.1369934082031,16.729682020608962,15.067619304338615,490.5264793285401,262.4259003248772,16.557360967922516,14.998257246664998
3,489.47113037109375,262.32275390625,16.65494621600464,14.914405305246277,490.42608934130925,262.41608852985354,16.566643757031997,14.990280837280299
3,489.6875,261.8160705566406,16.73423205774289,14.931603766559878,490.3558310878475,262.3590118669696,16.582585581060627,14.984699185506443
3,490.1972351074219,262.46075439453125,16.63282963102285,14.97210993220019,490.34074465758437,262.3686901169652,16.587365042392868,14.983501633767993
3,491.40936279296875,263.50238037109375,16.5064709621558,15.068370263439766,490.4423968743312,262.47653231393014,16.57966999932228,14.991574755543434
3,490.93560791015625,262.0417175292969,16.408916361743046,15.030757661280969,490.48931353563006,262.4351705914694,16.563427072871036,14.995302026394373
3,489.79132080078125,263.05328369140625,16.584663642803452,14.939855139882667,490.4229170311902,262.4939685518711,16.565447199928823,14.990027645641328
3,490.15081787109375,262.10369873046875,16.486520003579574,14.968422013710715,490.39703361981725,262.45684416556196,16.557939256534592,14.987972411589762
